-----------------------------------------------------------------------------------------------------------------------------------
g++ CC = g++ -mavx2 -O3                                                                              Intel i5-6500 (Skylake family)
-----------------------------------------------------------------------------------------------------------------------------------
=============================== SKINNY-ZOCB
Encryption Timing (cycles/byte)
 P_len/AD_len(bytes),         0,        15,        30,        45,        60,        75,        90,       105,       120,       135,       150,       165,       180,       195,       210,       225,       240,       255,       270,       285,       300,       315,       330,       345,       360,       375,       390,       405,       420,       435,       450,       465,       480,       495,       510,       525,       540,       555,       570,       585,       600,       615,       630,       645,       660,       675,       690,       705,       720,       735,       750,       765,       780,       795,       810,       825,       840,       855,       870,       885,       900,       915,       930,       945,       960,
                 336,    214.36,    214.32,    214.55,    214.72,    214.90,    215.04,    215.21,    215.29,    215.46,    215.55,    215.66,    215.75,    215.87,    216.00,    216.04,    216.15,    210.59,    210.71,    210.95,    211.12,    211.29,    211.48,    211.66,    211.82,    212.00,    212.15,    212.31,    212.48,    212.59,    212.69,    212.81,    212.96,    209.12,    209.19,    209.37,    209.53,    209.71,    209.88,    210.02,    210.15,    210.28,    210.48,    210.58,    210.73,    210.85,    210.99,    211.10,    211.19,    208.30,    208.30,    208.49,    208.63,    208.79,    208.89,    209.07,    209.12,    209.30,    209.39,    209.58,    209.70,    209.80,    209.91,    210.02,    210.14,    207.74,
                 352,    213.87,    213.94,    214.10,    214.30,    214.48,    214.68,    214.80,    214.96,    215.00,    215.19,    215.30,    215.42,    215.57,    215.64,    215.74,    215.82,    210.46,    210.55,    210.77,    210.97,    211.13,    211.37,    211.50,    211.66,    211.77,    211.99,    212.10,    212.28,    212.43,    212.51,    212.65,    212.73,    209.05,    209.06,    209.28,    209.45,    209.60,    209.74,    209.89,    210.06,    210.23,    210.29,    210.48,    210.65,    210.75,    210.88,    210.98,    211.09,    208.23,    208.30,    208.44,    208.58,    208.74,    208.87,    208.98,    209.14,    209.23,    209.39,    209.50,    209.63,    209.67,    209.88,    209.95,    210.07,    207.71,
                 368,    213.50,    213.52,    213.72,    213.96,    214.15,    214.24,    214.47,    214.62,    214.76,    214.86,    215.00,    215.13,    215.20,    215.33,    215.44,    215.50,    210.32,    210.40,    210.62,    210.84,    211.03,    211.19,    211.37,    211.50,    211.66,    211.84,    211.94,    212.11,    212.25,    212.33,    212.50,    212.61,    208.97,    209.03,    209.16,    209.35,    209.50,    209.67,    209.85,    209.98,    210.12,    210.25,    210.39,    210.55,    210.68,    210.79,    210.87,    211.01,    208.19,    208.21,    208.37,    208.51,    208.69,    208.83,    208.96,    209.05,    209.15,    209.33,    209.44,    209.56,    209.69,    209.74,    209.86,    210.02,    207.69,
                 384,    213.13,    213.15,    213.39,    213.59,    213.78,    213.95,    214.13,    214.31,    214.43,    214.53,    214.68,    214.80,    214.93,    215.00,    215.15,    215.23,    210.19,    210.29,    210.43,    210.66,    210.85,    211.06,    211.21,    211.34,    211.55,    211.68,    211.79,    211.99,    212.11,    212.21,    212.34,    212.46,    208.87,    208.96,    209.08,    209.27,    209.44,    209.61,    209.77,    209.91,    210.02,    210.14,    210.32,    210.41,    210.57,    210.70,    210.81,    210.91,    208.12,    208.19,    208.35,    208.45,    208.63,    208.76,    208.89,    209.00,    209.13,    209.28,    209.31,    209.49,    209.63,    209.73,    209.81,    209.92,    207.64,
                 400,    212.80,    212.83,    213.03,    213.21,    213.44,    213.65,    213.83,    213.98,    214.13,    214.30,    214.39,    214.50,    214.58,    214.77,    214.86,    214.89,    210.01,    210.11,    210.36,    210.53,    210.70,    210.90,    211.01,    211.24,    211.36,    211.55,    211.70,    211.81,    211.95,    212.09,    212.21,    212.35,    208.78,    208.87,    209.04,    209.20,    209.35,    209.54,    209.66,    209.77,    209.91,    210.07,    210.25,    210.37,    210.48,    210.62,    210.71,    210.80,    207.99,    208.14,    208.28,    208.41,    208.60,    208.66,    208.82,    208.92,    209.08,    209.21,    209.29,    209.46,    209.55,    209.67,    209.76,    209.84,    207.65,
                 416,    212.49,    212.53,    212.72,    212.90,    213.14,    213.36,    213.49,    213.69,    213.81,    213.96,    214.17,    214.26,    214.40,    214.53,    214.62,    214.68,    209.90,    210.00,    210.21,    210.39,    210.60,    210.81,    210.90,    211.07,    211.22,    211.42,    211.57,    211.62,    211.78,    211.98,    212.08,    212.19,    208.66,    208.80,    209.00,    209.14,    209.31,    209.43,    209.62,    209.73,    209.86,    209.98,    210.11,    210.29,    210.40,    210.49,    210.63,    210.73,    208.03,    208.04,    208.28,    208.40,    208.54,    208.70,    208.80,    208.86,    209.01,    209.15,    209.26,    209.37,    209.44,    209.59,    209.74,    209.79,    207.61,
                 432,    212.18,    212.23,    212.49,    212.70,    212.91,    213.09,    213.26,    213.42,    213.58,    213.73,    213.87,    213.97,    214.08,    214.26,    214.36,    214.45,    209.80,    209.87,    210.09,    210.30,    210.49,    210.61,    210.78,    210.93,    211.14,    211.23,    211.38,    211.54,    211.66,    211.80,    211.93,    212.01,    208.64,    208.71,    208.91,    209.05,    209.24,    209.38,    209.50,    209.64,    209.72,    209.91,    210.04,    210.19,    210.31,    210.42,    210.55,    210.64,    207.97,    208.06,    208.21,    208.31,    208.47,    208.59,    208.76,    208.83,    208.96,    209.08,    209.17,    209.33,    209.44,    209.51,    209.64,    209.75,    207.55,
                 448,    211.91,    211.96,    212.22,    212.42,    212.64,    212.84,    213.00,    213.18,    213.34,    213.46,    213.60,    213.77,    213.90,    214.03,    214.09,    214.21,    209.68,    209.73,    209.93,    210.15,    210.31,    210.48,    210.64,    210.83,    210.96,    211.10,    211.26,    211.42,    211.57,    211.70,    211.78,    211.95,    208.56,    208.67,    208.81,    209.01,    209.19,    209.31,    209.46,    209.60,    209.67,    209.83,    209.98,    210.12,    210.24,    210.33,    210.45,    210.55,    207.91,    208.01,    208.12,    208.33,    208.44,    208.57,    208.69,    208.80,    208.93,    209.04,    209.13,    209.29,    209.38,    209.48,    209.58,    209.67,    207.50,
                 464,    211.67,    211.70,    211.99,    212.17,    212.40,    212.58,    212.73,    212.93,    213.07,    213.24,    213.39,    213.46,    213.67,    213.79,    213.86,    214.04,    209.55,    209.67,    209.82,    210.00,    210.23,    210.39,    210.53,    210.71,    210.88,    210.97,    211.10,    211.26,    211.41,    211.56,    211.68,    211.80,    208.51,    208.57,    208.74,    208.90,    209.07,    209.23,    209.34,    209.46,    209.61,    209.78,    209.89,    210.03,    210.13,    210.26,    210.38,    210.46,    207.89,    207.94,    208.09,    208.25,    208.36,    208.49,    208.62,    208.71,    208.88,    208.92,    209.10,    209.21,    209.37,    209.41,    209.53,    209.65,    207.46,
                 480,    211.45,    211.52,    211.72,    211.97,    212.16,    212.36,    212.50,    212.64,    212.84,    213.01,    213.13,    213.31,    213.45,    213.57,    213.68,    213.77,    209.42,    209.55,    209.74,    209.94,    210.09,    210.26,    210.45,    210.57,    210.75,    210.88,    211.01,    211.19,    211.31,    211.41,    211.54,    211.66,    208.48,    208.49,    208.66,    208.83,    208.96,    209.15,    209.28,    209.41,    209.58,    209.67,    209.79,    209.95,    210.09,    210.18,    210.31,    210.42,    207.83,    207.91,    208.05,    208.18,    208.33,    208.49,    208.54,    208.74,    208.78,    208.95,    209.04,    209.16,    209.28,    209.38,    209.48,    209.59,    207.45,
                 496,    211.20,    211.23,    211.54,    211.75,    211.97,    212.13,    212.34,    212.45,    212.64,    212.77,    212.94,    213.09,    213.24,    213.36,    213.48,    213.60,    209.33,    209.45,    209.61,    209.81,    209.96,    210.15,    210.33,    210.46,    210.63,    210.76,    210.94,    211.04,    211.20,    211.32,    211.46,    211.58,    208.35,    208.48,    208.62,    208.80,    208.94,    209.10,    209.22,    209.33,    209.49,    209.60,    209.73,    209.89,    209.97,    210.12,    210.25,    210.36,    207.83,    207.89,    208.00,    208.17,    208.28,    208.43,    208.55,    208.66,    208.77,    208.87,    208.99,    209.11,    209.21,    209.34,    209.40,    209.47,    207.40,
                 512,    211.01,    211.10,    211.32,    211.52,    211.75,    211.93,    212.13,    212.30,    212.45,    212.59,    212.77,    212.88,    213.05,    213.16,    213.30,    213.41,    209.24,    209.33,    209.52,    209.71,    209.87,    210.04,    210.21,    210.34,    210.53,    210.67,    210.81,    210.93,    211.09,    211.19,    211.32,    211.46,    208.31,    208.40,    208.57,    208.73,    208.88,    208.99,    209.18,    209.32,    209.43,    209.52,    209.68,    209.81,    209.92,    210.06,    210.16,    210.26,    207.77,    207.84,    207.96,    208.10,    208.20,    208.35,    208.49,    208.55,    208.70,    208.79,    208.92,    209.03,    209.15,    209.27,    209.39,    209.48,    207.40,
                 528,    210.81,    210.88,    211.14,    211.31,    211.54,    211.74,    211.93,    212.10,    212.28,    212.39,    212.56,    212.72,    212.86,    212.96,    213.08,    213.21,    209.14,    209.22,    209.47,    209.65,    209.78,    209.98,    210.10,    210.29,    210.40,    210.55,    210.66,    210.84,    210.95,    211.11,    211.21,    211.31,    208.27,    208.35,    208.49,    208.68,    208.82,    208.96,    209.09,    209.22,    209.35,    209.46,    209.63,    209.73,    209.87,    209.98,    210.08,    210.21,    207.73,    207.74,    207.94,    208.05,    208.21,    208.34,    208.44,    208.58,    208.63,    208.75,    208.93,    209.01,    209.14,    209.21,    209.32,    209.42,    207.38,
                 544,    210.63,    210.71,    210.96,    211.17,    211.35,    211.56,    211.74,    211.92,    212.07,    212.23,    212.38,    212.53,    212.68,    212.81,    212.95,    213.03,    209.07,    209.14,    209.33,    209.52,    209.67,    209.82,    210.00,    210.16,    210.30,    210.44,    210.59,    210.70,    210.83,    210.98,    211.11,    211.21,    208.19,    208.25,    208.45,    208.63,    208.74,    208.87,    209.05,    209.16,    209.28,    209.41,    209.56,    209.70,    209.77,    209.91,    210.02,    210.14,    207.69,    207.73,    207.90,    208.04,    208.16,    208.28,    208.42,    208.51,    208.63,    208.73,    208.77,    208.97,    208.94,    209.16,    209.26,    209.35,    207.32,
                 560,    210.47,    210.57,    210.79,    210.98,    211.21,    211.38,    211.52,    211.76,    211.90,    212.05,    212.20,    212.36,    212.49,    212.60,    212.77,    212.83,    208.94,    209.04,    209.25,    209.41,    209.59,    209.78,    209.91,    210.11,    210.21,    210.33,    210.48,    210.63,    210.73,    210.89,    211.01,    211.14,    208.17,    208.22,    208.39,    208.54,    208.68,    208.82,    208.97,    209.09,    209.18,    209.31,    209.44,    209.58,    209.72,    209.85,    209.93,    210.06,    207.63,    207.70,    207.81,    207.98,    208.12,    208.24,    208.35,    208.46,    208.60,    208.67,    208.77,    208.88,    208.98,    209.10,    209.20,    209.27,    207.31,
                 576,    210.29,    210.39,    210.63,    210.87,    211.01,    211.24,    211.41,    211.57,    211.74,    211.89,    212.06,    212.17,    212.32,    212.46,    212.58,    212.71,    208.87,    208.98,    209.13,    209.36,    209.48,    209.68,    209.83,    209.97,    210.14,    210.25,    210.40,    210.55,    210.68,    210.79,    210.91,    211.03,    208.10,    208.18,    208.34,    208.53,    208.62,    208.76,    208.93,    209.02,    209.16,    209.29,    209.42,    209.53,    209.66,    209.75,    209.90,    209.97,    207.61,    207.67,    207.79,    207.96,    208.07,    208.19,    208.27,    208.39,    208.52,    208.62,    208.65,    208.85,    208.98,    209.08,    209.18,    209.24,    207.30,
                 592,    210.15,    210.27,    210.49,    210.66,    210.91,    211.07,    211.21,    211.43,    211.59,    211.72,    211.89,    212.04,    212.16,    212.30,    212.43,    212.53,    208.81,    208.90,    209.09,    209.26,    209.41,    209.58,    209.73,    209.89,    209.99,    210.17,    210.33,    210.41,    210.58,    210.67,    210.81,    210.93,    208.07,    208.15,    208.29,    208.41,    208.61,    208.71,    208.82,    208.95,    209.09,    209.20,    209.30,    209.49,    209.63,    209.72,    209.79,    209.90,    207.60,    207.64,    207.78,    207.89,    208.03,    208.13,    208.25,    208.37,    208.42,    208.60,    208.68,    208.82,    208.94,    209.04,    209.11,    209.21,    207.25,
                 608,    210.00,    210.12,    210.33,    210.56,    210.71,    210.91,    211.09,    211.23,    211.42,    211.58,    211.75,    211.89,    212.01,    212.14,    212.29,    212.39,    208.72,    208.81,    209.00,    209.16,    209.33,    209.48,    209.66,    209.80,    209.94,    210.06,    210.22,    210.35,    210.50,    210.63,    210.71,    210.84,    208.02,    208.08,    208.23,    208.37,    208.51,    208.64,    208.82,    208.91,    209.04,    209.15,    209.27,    209.39,    209.56,    209.64,    209.76,    209.85,    207.51,    207.62,    207.73,    207.87,    207.96,    208.07,    208.25,    208.32,    208.35,    208.55,    208.68,    208.82,    208.85,    209.00,    209.08,    209.17,    207.24,
                 624,    209.86,    209.99,    210.22,    210.40,    210.58,    210.80,    210.95,    211.11,    211.29,    211.43,    211.58,    211.75,    211.88,    211.99,    212.13,    212.26,    208.66,    208.75,    208.92,    209.10,    209.24,    209.41,    209.58,    209.69,    209.83,    210.00,    210.12,    210.23,    210.41,    210.52,    210.65,    210.74,    207.97,    208.02,    208.19,    208.35,    208.46,    208.62,    208.70,    208.87,    208.99,    209.12,    209.25,    209.34,    209.48,    209.56,    209.68,    209.76,    207.51,    207.54,    207.73,    207.83,    207.95,    208.06,    208.18,    208.26,    208.42,    208.51,    208.60,    208.73,    208.82,    208.92,    209.02,    209.12,    207.18,
                 640,    209.76,    209.83,    210.08,    210.26,    210.44,    210.62,    210.81,    210.97,    211.15,    211.30,    211.44,    211.57,    211.73,    211.88,    212.00,    212.10,    208.57,    208.64,    208.85,    209.04,    209.20,    209.34,    209.47,    209.60,    209.73,    209.90,    210.03,    210.19,    210.29,    210.41,    210.55,    210.64,    207.92,    207.99,    208.13,    208.28,    208.43,    208.53,    208.70,    208.77,    208.93,    209.06,    209.19,    209.26,    209.42,    209.51,    209.61,    209.74,    207.48,    207.53,    207.61,    207.80,    207.89,    208.04,    208.15,    208.21,    208.37,    208.45,    208.57,    208.68,    208.77,    208.90,    208.98,    209.06,    207.15,
                 656,    209.62,    209.71,    209.93,    210.16,    210.31,    210.50,    210.68,    210.84,    211.01,    211.16,    211.35,    211.45,    211.60,    211.75,    211.87,    211.96,    208.52,    208.59,    208.76,    208.90,    209.11,    209.24,    209.41,    209.54,    209.71,    209.79,    209.96,    210.10,    210.22,    210.35,    210.45,    210.58,    207.86,    207.94,    208.07,    208.22,    208.39,    208.51,    208.65,    208.72,    208.88,    208.99,    209.11,    209.23,    209.32,    209.46,    209.56,    209.66,    207.43,    207.50,    207.62,    207.76,    207.89,    208.00,    208.13,    208.22,    208.30,    208.44,    208.54,    208.66,    208.76,    208.84,    208.95,    209.00,    207.14,
                 672,    209.51,    209.61,    209.82,    210.03,    210.19,    210.40,    210.54,    210.72,    210.88,    211.03,    211.18,    211.33,    211.45,    211.60,    211.73,    211.82,    208.41,    208.54,    208.71,    208.88,    209.02,    209.18,    209.32,    209.44,    209.63,    209.73,    209.89,    210.03,    210.11,    210.27,    210.39,    210.50,    207.80,    207.90,    208.04,    208.19,    208.31,    208.41,    208.57,    208.70,    208.83,    208.96,    209.09,    209.20,    209.29,    209.37,    209.50,    209.65,    207.41,    207.46,    207.60,    207.71,    207.85,    207.94,    208.08,    208.17,    208.29,    208.41,    208.50,    208.61,    208.71,    208.80,    208.88,    208.97,    207.14,
                 688,    209.38,    209.49,    209.72,    209.91,    210.05,    210.28,    210.44,    210.61,    210.77,    210.90,    211.06,    211.20,    211.36,    211.47,    211.57,    211.73,    208.40,    208.48,    208.66,    208.80,    208.96,    209.13,    209.27,    209.39,    209.52,    209.65,    209.80,    209.94,    210.07,    210.17,    210.27,    210.40,    207.80,    207.83,    208.00,    208.15,    208.24,    208.42,    208.53,    208.65,    208.78,    208.88,    208.99,    209.13,    209.25,    209.34,    209.43,    209.56,    207.37,    207.46,    207.56,    207.68,    207.81,    207.93,    208.02,    208.08,    208.26,    208.34,    208.46,    208.55,    208.67,    208.74,    208.86,    208.92,    207.11,
                 704,    209.29,    209.38,    209.59,    209.76,    209.96,    210.15,    210.31,    210.45,    210.64,    210.80,    210.93,    211.07,    211.15,    211.37,    211.44,    211.59,    208.35,    208.38,    208.55,    208.73,    208.89,    209.04,    209.19,    209.31,    209.46,    209.56,    209.73,    209.83,    210.00,    210.10,    210.24,    210.31,    207.76,    207.81,    207.93,    208.09,    208.20,    208.33,    208.46,    208.63,    208.70,    208.85,    208.96,    209.05,    209.18,    209.31,    209.40,    209.51,    207.33,    207.43,    207.52,    207.64,    207.77,    207.89,    208.00,    208.08,    208.16,    208.29,    208.41,    208.51,    208.62,    208.74,    208.76,    208.89,    207.08,
                 720,    209.21,    209.27,    209.45,    209.69,    209.86,    210.01,    210.23,    210.37,    210.54,    210.65,    210.81,    210.94,    211.11,    211.24,    211.36,    211.49,    208.26,    208.35,    208.48,    208.66,    208.81,    208.98,    209.11,    209.27,    209.38,    209.53,    209.66,    209.80,    209.89,    210.03,    210.15,    210.24,    207.68,    207.76,    207.92,    208.06,    208.17,    208.31,    208.45,    208.53,    208.65,    208.77,    208.91,    209.02,    209.15,    209.22,    209.35,    209.45,    207.31,    207.34,    207.51,    207.62,    207.75,    207.83,    207.96,    208.06,    208.19,    208.29,    208.40,    208.51,    208.59,    208.68,    208.79,    208.84,    207.04,
                 736,    209.09,    209.18,    209.37,    209.56,    209.76,    209.94,    210.09,    210.27,    210.41,    210.54,    210.69,    210.85,    210.98,    211.13,    211.26,    211.33,    208.20,    208.26,    208.44,    208.61,    208.76,    208.88,    209.05,    209.17,    209.36,    209.47,    209.59,    209.71,    209.86,    209.96,    210.05,    210.17,    207.67,    207.71,    207.91,    208.03,    208.14,    208.27,    208.37,    208.52,    208.60,    208.75,    208.86,    208.96,    209.08,    209.19,    209.30,    209.40,    207.27,    207.34,    207.48,    207.64,    207.73,    207.78,    207.93,    208.05,    208.15,    208.21,    208.31,    208.45,    208.55,    208.64,    208.76,    208.80,    207.02,
                 752,    208.99,    209.06,    209.30,    209.49,    209.68,    209.81,    209.98,    210.15,    210.31,    210.44,    210.59,    210.75,    210.87,    211.01,    211.14,    211.27,    208.12,    208.19,    208.39,    208.51,    208.71,    208.85,    208.99,    209.12,    209.28,    209.41,    209.50,    209.66,    209.79,    209.88,    210.01,    210.06,    207.60,    207.68,    207.70,    207.98,    208.11,    208.25,    208.37,    208.47,    208.57,    208.68,    208.82,    208.92,    209.03,    209.13,    209.23,    209.32,    207.31,    207.32,    207.43,    207.57,    207.64,    207.74,    207.88,    207.97,    208.10,    208.20,    208.28,    208.42,    208.48,    208.60,    208.71,    208.76,    207.04,
                 768,    208.89,    209.00,    209.18,    209.36,    209.56,    209.73,    209.91,    210.05,    210.19,    210.36,    210.52,    210.63,    210.77,    210.90,    211.03,    211.14,    208.09,    208.16,    208.33,    208.50,    208.63,    208.78,    208.93,    209.05,    209.20,    209.34,    209.47,    209.59,    209.68,    209.83,    209.92,    210.02,    207.60,    207.65,    207.77,    207.92,    208.03,    208.18,    208.31,    208.41,    208.55,    208.62,    208.76,    208.88,    208.98,    209.08,    209.19,    209.31,    207.21,    207.31,    207.41,    207.52,    207.60,    207.76,    207.86,    207.97,    208.09,    208.16,    208.25,    208.38,    208.47,    208.59,    208.67,    208.74,    206.99,
                 784,    208.79,    208.90,    209.10,    209.29,    209.50,    209.62,    209.81,    209.94,    210.10,    210.27,    210.40,    210.54,    210.66,    210.79,    210.89,    211.03,    208.05,    208.11,    208.29,    208.43,    208.57,    208.72,    208.87,    209.00,    209.13,    209.29,    209.41,    209.51,    209.64,    209.76,    209.89,    209.97,    207.54,    207.60,    207.78,    207.87,    208.01,    208.13,    208.26,    208.38,    208.47,    208.55,    208.70,    208.82,    208.93,    209.02,    209.13,    209.23,    207.20,    207.28,    207.37,    207.49,    207.61,    207.72,    207.84,    207.93,    208.02,    208.12,    208.24,    208.36,    208.45,    208.54,    208.64,    208.73,    206.96,
                 800,    208.74,    208.82,    209.00,    209.22,    209.39,    209.55,    209.72,    209.88,    210.01,    210.18,    210.28,    210.45,    210.57,    210.73,    210.81,    210.92,    208.01,    208.06,    208.27,    208.37,    208.53,    208.66,    208.81,    208.93,    209.05,    209.20,    209.30,    209.47,    209.58,    209.66,    209.81,    209.92,    207.51,    207.51,    207.72,    207.86,    207.96,    208.08,    208.21,    208.33,    208.43,    208.54,    208.67,    208.78,    208.87,    209.00,    209.10,    209.21,    207.18,    207.23,    207.36,    207.48,    207.60,    207.70,    207.80,    207.88,    208.00,    208.08,    208.20,    208.32,    208.41,    208.48,    208.58,    208.69,    206.93,
                 816,    208.66,    208.74,    208.95,    209.09,    209.30,    209.47,    209.63,    209.76,    209.93,    210.04,    210.22,    210.36,    210.50,    210.60,    210.75,    210.86,    207.93,    208.01,    208.16,    208.31,    208.45,    208.63,    208.74,    208.88,    209.00,    209.14,    209.27,    209.37,    209.50,    209.63,    209.72,    209.86,    207.49,    207.54,    207.69,    207.81,    207.94,    208.03,    208.16,    208.24,    208.41,    208.50,    208.64,    208.75,    208.84,    208.95,    209.04,    209.14,    207.17,    207.21,    207.28,    207.47,    207.57,    207.66,    207.76,    207.85,    207.94,    208.07,    208.13,    208.28,    208.37,    208.43,    208.56,    208.62,    206.90,
                 832,    208.56,    208.70,    208.86,    208.99,    209.18,    209.40,    209.54,    209.71,    209.82,    209.99,    210.13,    210.28,    210.37,    210.50,    210.64,    210.73,    207.91,    207.95,    208.09,    208.24,    208.43,    208.56,    208.70,    208.78,    208.96,    209.08,    209.16,    209.34,    209.45,    209.57,    209.67,    209.76,    207.46,    207.50,    207.68,    207.77,    207.91,    208.01,    208.13,    208.24,    208.36,    208.41,    208.59,    208.65,    208.82,    208.84,    209.03,    209.08,    207.14,    207.18,    207.30,    207.41,    207.51,    207.63,    207.72,    207.84,    207.93,    208.03,    208.13,    208.21,    208.32,    208.42,    208.51,    208.65,    206.91,
                 848,    208.53,    208.57,    208.78,    208.95,    209.13,    209.28,    209.44,    209.59,    209.75,    209.90,    210.01,    210.17,    210.29,    210.42,    210.57,    210.66,    207.84,    207.93,    208.07,    208.21,    208.36,    208.52,    208.63,    208.77,    208.90,    209.02,    209.12,    209.26,    209.39,    209.52,    209.60,    209.71,    207.42,    207.48,    207.59,    207.72,    207.85,    207.97,    208.09,    208.20,    208.29,    208.45,    208.54,    208.69,    208.77,    208.85,    208.94,    209.02,    207.12,    207.15,    207.26,    207.39,    207.50,    207.60,    207.69,    207.81,    207.90,    207.99,    208.08,    208.20,    208.29,    208.41,    208.48,    208.56,    206.86,
                 864,    208.43,    208.48,    208.72,    208.89,    209.05,    209.22,    209.37,    209.54,    209.69,    209.81,    209.96,    210.10,    210.21,    210.30,    210.47,    210.55,    207.83,    207.85,    208.02,    208.19,    208.32,    208.41,    208.59,    208.70,    208.85,    208.98,    209.07,    209.22,    209.33,    209.44,    209.54,    209.66,    207.38,    207.39,    207.57,    207.71,    207.80,    207.95,    208.07,    208.15,    208.28,    208.36,    208.44,    208.61,    208.72,    208.82,    208.89,    209.00,    207.08,    207.12,    207.27,    207.35,    207.45,    207.60,    207.70,    207.77,    207.90,    207.98,    208.09,    208.16,    208.28,    208.37,    208.47,    208.52,    206.86,
                 880,    208.36,    208.46,    208.64,    208.82,    208.97,    209.13,    209.30,    209.44,    209.62,    209.74,    209.89,    210.02,    210.16,    210.24,    210.37,    210.51,    207.74,    207.80,    207.97,    208.13,    208.27,    208.41,    208.54,    208.66,    208.80,    208.91,    209.06,    209.16,    209.26,    209.38,    209.52,    209.59,    207.35,    207.38,    207.55,    207.66,    207.79,    207.92,    208.00,    208.15,    208.20,    208.33,    208.42,    208.56,    208.67,    208.76,    208.87,    208.95,    207.07,    207.09,    207.20,    207.32,    207.46,    207.55,    207.65,    207.72,    207.85,    207.93,    208.04,    208.15,    208.24,    208.35,    208.42,    208.51,    206.83,
                 896,    208.31,    208.38,    208.58,    208.73,    208.91,    209.07,    209.21,    209.38,    209.52,    209.67,    209.77,    209.93,    210.08,    210.18,    210.26,    210.42,    207.72,    207.80,    207.94,    208.08,    208.22,    208.36,    208.49,    208.64,    208.72,    208.85,    208.98,    209.11,    209.23,    209.31,    209.42,    209.52,    207.31,    207.39,    207.50,    207.60,    207.75,    207.89,    207.98,    208.09,    208.19,    208.31,    208.38,    208.54,    208.62,    208.73,    208.82,    208.94,    207.05,    207.09,    207.21,    207.33,    207.44,    207.53,    207.68,    207.72,    207.82,    207.91,    208.01,    208.10,    208.18,    208.31,    208.37,    208.47,    206.83,
                 912,    208.26,    208.31,    208.49,    208.66,    208.85,    208.99,    209.15,    209.30,    209.43,    209.58,    209.70,    209.86,    209.94,    210.10,    210.22,    210.34,    207.67,    207.76,    207.89,    208.00,    208.14,    208.30,    208.43,    208.55,    208.68,    208.80,    208.92,    209.03,    209.17,    209.25,    209.38,    209.46,    207.28,    207.34,    207.47,    207.61,    207.70,    207.83,    207.96,    208.04,    208.15,    208.25,    208.37,    208.48,    208.60,    208.68,    208.77,    208.88,    207.00,    207.07,    207.17,    207.30,    207.42,    207.49,    207.59,    207.73,    207.77,    207.86,    207.95,    208.11,    208.14,    208.27,    208.36,    208.43,    206.80,
                 928,    208.19,    208.26,    208.43,    208.60,    208.77,    208.90,    209.07,    209.24,    209.38,    209.48,    209.65,    209.80,    209.88,    210.02,    210.13,    210.24,    207.64,    207.71,    207.85,    207.98,    208.13,    208.27,    208.38,    208.50,    208.62,    208.74,    208.90,    208.96,    209.10,    209.22,    209.31,    209.42,    207.25,    207.32,    207.43,    207.56,    207.68,    207.80,    207.91,    208.02,    208.12,    208.26,    208.37,    208.43,    208.55,    208.66,    208.74,    208.84,    206.97,    207.04,    207.14,    207.28,    207.37,    207.49,    207.55,    207.67,    207.77,    207.87,    207.95,    208.07,    208.15,    208.21,    208.32,    208.38,    206.81,
                 944,    208.13,    208.21,    208.38,    208.54,    208.73,    208.86,    209.00,    209.15,    209.28,    209.43,    209.54,    209.70,    209.80,    209.94,    210.07,    210.17,    207.61,    207.67,    207.81,    207.98,    208.08,    208.20,    208.36,    208.46,    208.58,    208.71,    208.81,    208.94,    209.08,    209.16,    209.27,    209.37,    207.22,    207.27,    207.41,    207.55,    207.65,    207.76,    207.85,    207.97,    208.08,    208.20,    208.30,    208.42,    208.50,    208.60,    208.71,    208.82,    206.97,    207.00,    207.15,    207.23,    207.34,    207.44,    207.56,    207.62,    207.74,    207.85,    207.93,    208.01,    208.11,    208.21,    208.29,    208.37,    206.76,
                 960,    208.08,    208.15,    208.32,    208.50,    208.62,    208.80,    208.92,    209.09,    209.22,    209.37,    209.49,    209.61,    209.75,    209.87,    209.99,    210.11,    207.55,    207.62,    207.75,    207.90,    208.04,    208.17,    208.29,    208.43,    208.54,    208.66,    208.78,    208.90,    209.01,    209.12,    209.20,    209.31,    207.20,    207.26,    207.36,    207.52,    207.63,    207.72,    207.84,    207.95,    208.05,    208.16,    208.26,    208.38,    208.48,    208.57,    208.65,    208.78,    206.93,    206.99,    207.12,    207.21,    207.31,    207.42,    207.53,    207.61,    207.69,    207.80,    207.88,    207.98,    208.07,    208.18,    208.31,    208.33,    206.75,
                 976,    208.01,    208.11,    208.27,    208.45,    208.58,    208.73,    208.88,    209.02,    209.15,    209.30,    209.43,    209.55,    209.67,    209.79,    209.92,    210.02,    207.52,    207.57,    207.72,    207.88,    207.99,    208.15,    208.25,    208.36,    208.50,    208.63,    208.74,    208.84,    209.00,    209.08,    209.18,    209.27,    207.14,    207.20,    207.36,    207.46,    207.56,    207.69,    207.84,    207.89,    208.02,    208.13,    208.21,    208.34,    208.42,    208.53,    208.62,    208.73,    206.92,    207.00,    207.10,    207.19,    207.30,    207.39,    207.50,    207.60,    207.66,    207.76,    207.86,    207.97,    208.07,    208.14,    208.22,    208.31,    206.73,
